from_external_ref,from_type,to_external_ref,to_type,edge_type,verified,weight_base
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:DOOSAN_ENERBILITY,org,KR:COMPANY:GS_CALTEXT,org,same_industry,false,0.12
KR:COMPANY:GS_CALTEXT,org,KR:COMPANY:DOOSAN_ENERBILITY,org,same_industry,false,0.12
KR:COMPANY:DOOSAN_ENERBILITY,org,KR:COMPANY:HANWHA_SOLUTIONS,org,same_industry,false,0.12
KR:COMPANY:HANWHA_SOLUTIONS,org,KR:COMPANY:DOOSAN_ENERBILITY,org,same_industry,false,0.12
KR:COMPANY:DOOSAN_ENERBILITY,org,KR:COMPANY:KEPCO,org,same_industry,false,0.12
KR:COMPANY:KEPCO,org,KR:COMPANY:DOOSAN_ENERBILITY,org,same_industry,false,0.12
KR:COMPANY:DOOSAN_ENERBILITY,org,KR:COMPANY:KOGAS,org,same_industry,false,0.12
KR:COMPANY:KOGAS,org,KR:COMPANY:DOOSAN_ENERBILITY,org,same_industry,false,0.12
KR:COMPANY:DOOSAN_ENERBILITY,org,KR:COMPANY:SK_INNOVATION,org,same_industry,false,0.12
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:DOOSAN_ENERBILITY,org,same_industry,false,0.12
KR:COMPANY:DOOSAN_ENERBILITY,org,KR:COMPANY:S_OIL,org,same_industry,false,0.12
KR:COMPANY:S_OIL,org,KR:COMPANY:DOOSAN_ENERBILITY,org,same_industry,false,0.12
KR:COMPANY:GS_CALTEXT,org,KR:COMPANY:HANWHA_SOLUTIONS,org,same_industry,false,0.12
KR:COMPANY:HANWHA_SOLUTIONS,org,KR:COMPANY:GS_CALTEXT,org,same_industry,false,0.12
KR:COMPANY:GS_CALTEXT,org,KR:COMPANY:KEPCO,org,same_industry,false,0.12
KR:COMPANY:KEPCO,org,KR:COMPANY:GS_CALTEXT,org,same_industry,false,0.12
KR:COMPANY:GS_CALTEXT,org,KR:COMPANY:KOGAS,org,same_industry,false,0.12
KR:COMPANY:KOGAS,org,KR:COMPANY:GS_CALTEXT,org,same_industry,false,0.12
KR:COMPANY:GS_CALTEXT,org,KR:COMPANY:SK_INNOVATION,org,same_industry,false,0.12
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:GS_CALTEXT,org,same_industry,false,0.12
KR:COMPANY:GS_CALTEXT,org,KR:COMPANY:S_OIL,org,same_industry,false,0.12
KR:COMPANY:S_OIL,org,KR:COMPANY:GS_CALTEXT,org,same_industry,false,0.12
KR:COMPANY:HANWHA_SOLUTIONS,org,KR:COMPANY:KEPCO,org,same_industry,false,0.12
KR:COMPANY:KEPCO,org,KR:COMPANY:HANWHA_SOLUTIONS,org,same_industry,false,0.12
KR:COMPANY:HANWHA_SOLUTIONS,org,KR:COMPANY:KOGAS,org,same_industry,false,0.12
KR:COMPANY:KOGAS,org,KR:COMPANY:HANWHA_SOLUTIONS,org,same_industry,false,0.12
KR:COMPANY:HANWHA_SOLUTIONS,org,KR:COMPANY:SK_INNOVATION,org,same_industry,false,0.12
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:HANWHA_SOLUTIONS,org,same_industry,false,0.12
KR:COMPANY:HANWHA_SOLUTIONS,org,KR:COMPANY:S_OIL,org,same_industry,false,0.12
KR:COMPANY:S_OIL,org,KR:COMPANY:HANWHA_SOLUTIONS,org,same_industry,false,0.12
KR:COMPANY:KEPCO,org,KR:COMPANY:KOGAS,org,same_industry,false,0.12
KR:COMPANY:KOGAS,org,KR:COMPANY:KEPCO,org,same_industry,false,0.12
KR:COMPANY:KEPCO,org,KR:COMPANY:SK_INNOVATION,org,same_industry,false,0.12
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:KEPCO,org,same_industry,false,0.12
KR:COMPANY:KEPCO,org,KR:COMPANY:S_OIL,org,same_industry,false,0.12
KR:COMPANY:S_OIL,org,KR:COMPANY:KEPCO,org,same_industry,false,0.12
KR:COMPANY:KOGAS,org,KR:COMPANY:SK_INNOVATION,org,same_industry,false,0.12
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:KOGAS,org,same_industry,false,0.12
KR:COMPANY:KOGAS,org,KR:COMPANY:S_OIL,org,same_industry,false,0.12
KR:COMPANY:S_OIL,org,KR:COMPANY:KOGAS,org,same_industry,false,0.12
KR:COMPANY:SK_INNOVATION,org,KR:COMPANY:S_OIL,org,same_industry,false,0.12
KR:COMPANY:S_OIL,org,KR:COMPANY:SK_INNOVATION,org,same_industry,false,0.12
KR:COMPANY:CJ,org,KR:COMPANY:GS,org,same_industry,false,0.12
KR:COMPANY:GS,org,KR:COMPANY:CJ,org,same_industry,false,0.12
KR:COMPANY:CJ,org,KR:COMPANY:LOTTE,org,same_industry,false,0.12
KR:COMPANY:LOTTE,org,KR:COMPANY:CJ,org,same_industry,false,0.12
KR:COMPANY:CJ,org,KR:COMPANY:SK,org,same_industry,false,0.12
KR:COMPANY:SK,org,KR:COMPANY:CJ,org,same_industry,false,0.12
KR:COMPANY:CJ,org,KR:COMPANY:SK_SQUARE,org,same_industry,false,0.12
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:CJ,org,same_industry,false,0.12
KR:COMPANY:GS,org,KR:COMPANY:LOTTE,org,same_industry,false,0.12
KR:COMPANY:LOTTE,org,KR:COMPANY:GS,org,same_industry,false,0.12
KR:COMPANY:GS,org,KR:COMPANY:SK,org,same_industry,false,0.12
KR:COMPANY:SK,org,KR:COMPANY:GS,org,same_industry,false,0.12
KR:COMPANY:GS,org,KR:COMPANY:SK_SQUARE,org,same_industry,false,0.12
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:GS,org,same_industry,false,0.12
KR:COMPANY:LOTTE,org,KR:COMPANY:SK,org,same_industry,false,0.12
KR:COMPANY:SK,org,KR:COMPANY:LOTTE,org,same_industry,false,0.12
KR:COMPANY:LOTTE,org,KR:COMPANY:SK_SQUARE,org,same_industry,false,0.12
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:LOTTE,org,same_industry,false,0.12
KR:COMPANY:SK,org,KR:COMPANY:SK_SQUARE,org,same_industry,false,0.12
KR:COMPANY:SK_SQUARE,org,KR:COMPANY:SK,org,same_industry,false,0.12
KR:COMPANY:KT,org,KR:COMPANY:LG_UPLUS,org,same_industry,false,0.12
KR:COMPANY:LG_UPLUS,org,KR:COMPANY:KT,org,same_industry,false,0.12
KR:COMPANY:KT,org,KR:COMPANY:SK_TELECOM,org,same_industry,false,0.12
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:KT,org,same_industry,false,0.12
KR:COMPANY:LG_UPLUS,org,KR:COMPANY:SK_TELECOM,org,same_industry,false,0.12
KR:COMPANY:SK_TELECOM,org,KR:COMPANY:LG_UPLUS,org,same_industry,false,0.12
KR:COMPANY:DSME,org,KR:COMPANY:HANWHA_OCEAN,org,same_industry,false,0.12
KR:COMPANY:HANWHA_OCEAN,org,KR:COMPANY:DSME,org,same_industry,false,0.12
KR:COMPANY:DSME,org,KR:COMPANY:HD_HYUNDAI,org,same_industry,false,0.12
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:DSME,org,same_industry,false,0.12
KR:COMPANY:DSME,org,KR:COMPANY:HYUNDAI_HEAVY,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_HEAVY,org,KR:COMPANY:DSME,org,same_industry,false,0.12
KR:COMPANY:DSME,org,KR:COMPANY:SAMSUNG_HEAVY,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_HEAVY,org,KR:COMPANY:DSME,org,same_industry,false,0.12
KR:COMPANY:HANWHA_OCEAN,org,KR:COMPANY:HD_HYUNDAI,org,same_industry,false,0.12
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:HANWHA_OCEAN,org,same_industry,false,0.12
KR:COMPANY:HANWHA_OCEAN,org,KR:COMPANY:HYUNDAI_HEAVY,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_HEAVY,org,KR:COMPANY:HANWHA_OCEAN,org,same_industry,false,0.12
KR:COMPANY:HANWHA_OCEAN,org,KR:COMPANY:SAMSUNG_HEAVY,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_HEAVY,org,KR:COMPANY:HANWHA_OCEAN,org,same_industry,false,0.12
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:HYUNDAI_HEAVY,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_HEAVY,org,KR:COMPANY:HD_HYUNDAI,org,same_industry,false,0.12
KR:COMPANY:HD_HYUNDAI,org,KR:COMPANY:SAMSUNG_HEAVY,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_HEAVY,org,KR:COMPANY:HD_HYUNDAI,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_HEAVY,org,KR:COMPANY:SAMSUNG_HEAVY,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_HEAVY,org,KR:COMPANY:HYUNDAI_HEAVY,org,same_industry,false,0.12
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:LS,org,same_industry,false,0.12
KR:COMPANY:LS,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_industry,false,0.12
KR:COMPANY:DOOSAN_BOBCAT,org,KR:COMPANY:LS_ELECTRIC,org,same_industry,false,0.12
KR:COMPANY:LS_ELECTRIC,org,KR:COMPANY:DOOSAN_BOBCAT,org,same_industry,false,0.12
KR:COMPANY:LS,org,KR:COMPANY:LS_ELECTRIC,org,same_industry,false,0.12
KR:COMPANY:LS_ELECTRIC,org,KR:COMPANY:LS,org,same_industry,false,0.12
KR:COMPANY:CJ_CHEILJEDANG,org,KR:COMPANY:DAESANG,org,same_industry,false,0.12
KR:COMPANY:DAESANG,org,KR:COMPANY:CJ_CHEILJEDANG,org,same_industry,false,0.12
KR:COMPANY:CJ_CHEILJEDANG,org,KR:COMPANY:ORION,org,same_industry,false,0.12
KR:COMPANY:ORION,org,KR:COMPANY:CJ_CHEILJEDANG,org,same_industry,false,0.12
KR:COMPANY:CJ_CHEILJEDANG,org,KR:COMPANY:OTTOGI,org,same_industry,false,0.12
KR:COMPANY:OTTOGI,org,KR:COMPANY:CJ_CHEILJEDANG,org,same_industry,false,0.12
KR:COMPANY:DAESANG,org,KR:COMPANY:ORION,org,same_industry,false,0.12
KR:COMPANY:ORION,org,KR:COMPANY:DAESANG,org,same_industry,false,0.12
KR:COMPANY:DAESANG,org,KR:COMPANY:OTTOGI,org,same_industry,false,0.12
KR:COMPANY:OTTOGI,org,KR:COMPANY:DAESANG,org,same_industry,false,0.12
KR:COMPANY:ORION,org,KR:COMPANY:OTTOGI,org,same_industry,false,0.12
KR:COMPANY:OTTOGI,org,KR:COMPANY:ORION,org,same_industry,false,0.12
KR:COMPANY:CJ_ENM,org,KR:COMPANY:HYBE,org,same_industry,false,0.12
KR:COMPANY:HYBE,org,KR:COMPANY:CJ_ENM,org,same_industry,false,0.12
KR:COMPANY:ASIANA,org,KR:COMPANY:KOREAN_AIR,org,same_industry,false,0.12
KR:COMPANY:KOREAN_AIR,org,KR:COMPANY:ASIANA,org,same_industry,false,0.12
KR:COMPANY:KCC,org,KR:COMPANY:KOREA_ZINC,org,same_industry,false,0.12
KR:COMPANY:KOREA_ZINC,org,KR:COMPANY:KCC,org,same_industry,false,0.12
KR:COMPANY:AMOREPACIFIC,org,KR:COMPANY:COWAY,org,same_industry,false,0.12
KR:COMPANY:COWAY,org,KR:COMPANY:AMOREPACIFIC,org,same_industry,false,0.12
KR:COMPANY:AMOREPACIFIC,org,KR:COMPANY:KTG,org,same_industry,false,0.12
KR:COMPANY:KTG,org,KR:COMPANY:AMOREPACIFIC,org,same_industry,false,0.12
KR:COMPANY:AMOREPACIFIC,org,KR:COMPANY:LG_HNH,org,same_industry,false,0.12
KR:COMPANY:LG_HNH,org,KR:COMPANY:AMOREPACIFIC,org,same_industry,false,0.12
KR:COMPANY:COWAY,org,KR:COMPANY:KTG,org,same_industry,false,0.12
KR:COMPANY:KTG,org,KR:COMPANY:COWAY,org,same_industry,false,0.12
KR:COMPANY:COWAY,org,KR:COMPANY:LG_HNH,org,same_industry,false,0.12
KR:COMPANY:LG_HNH,org,KR:COMPANY:COWAY,org,same_industry,false,0.12
KR:COMPANY:KTG,org,KR:COMPANY:LG_HNH,org,same_industry,false,0.12
KR:COMPANY:LG_HNH,org,KR:COMPANY:KTG,org,same_industry,false,0.12
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:KRAFTON,org,same_industry,false,0.12
KR:COMPANY:KRAFTON,org,KR:COMPANY:KAKAO_GAMES,org,same_industry,false,0.12
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:NCSOFT,org,same_industry,false,0.12
KR:COMPANY:NCSOFT,org,KR:COMPANY:KAKAO_GAMES,org,same_industry,false,0.12
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:NETMARBLE,org,same_industry,false,0.12
KR:COMPANY:NETMARBLE,org,KR:COMPANY:KAKAO_GAMES,org,same_industry,false,0.12
KR:COMPANY:KAKAO_GAMES,org,KR:COMPANY:PEARL_ABYSS,org,same_industry,false,0.12
KR:COMPANY:PEARL_ABYSS,org,KR:COMPANY:KAKAO_GAMES,org,same_industry,false,0.12
KR:COMPANY:KRAFTON,org,KR:COMPANY:NCSOFT,org,same_industry,false,0.12
KR:COMPANY:NCSOFT,org,KR:COMPANY:KRAFTON,org,same_industry,false,0.12
KR:COMPANY:KRAFTON,org,KR:COMPANY:NETMARBLE,org,same_industry,false,0.12
KR:COMPANY:NETMARBLE,org,KR:COMPANY:KRAFTON,org,same_industry,false,0.12
KR:COMPANY:KRAFTON,org,KR:COMPANY:PEARL_ABYSS,org,same_industry,false,0.12
KR:COMPANY:PEARL_ABYSS,org,KR:COMPANY:KRAFTON,org,same_industry,false,0.12
KR:COMPANY:NCSOFT,org,KR:COMPANY:NETMARBLE,org,same_industry,false,0.12
KR:COMPANY:NETMARBLE,org,KR:COMPANY:NCSOFT,org,same_industry,false,0.12
KR:COMPANY:NCSOFT,org,KR:COMPANY:PEARL_ABYSS,org,same_industry,false,0.12
KR:COMPANY:PEARL_ABYSS,org,KR:COMPANY:NCSOFT,org,same_industry,false,0.12
KR:COMPANY:NETMARBLE,org,KR:COMPANY:PEARL_ABYSS,org,same_industry,false,0.12
KR:COMPANY:PEARL_ABYSS,org,KR:COMPANY:NETMARBLE,org,same_industry,false,0.12
KR-COMP-KAKAO,org,KR-COMP-NAVER,org,same_industry,false,0.12
KR-COMP-NAVER,org,KR-COMP-KAKAO,org,same_industry,false,0.12
